count,reg,ven_time,dist,ven_z,ven_rho,ven_phi,new_reg
2533,10,133.8906969561203,0.0748435939122406,0.587646,1.0,-0.752616,19
2536,16,96.42250131835794,0.0426732026367159,0.692947,0.713249,0.438126,21
2538,15,115.39543154901024,0.0997790630980204,0.944594,0.146457,0.964022,16
2540,18,86.63555925610837,0.0678001185122167,0.941518,0.587746,0.854297,16
2541,12,117.416442136982,0.1136360842739639,0.651268,0.772083,-0.860661,19
2543,17,107.2210910742185,0.049179182148437,0.686583,0.0,0.482681,21
2544,14,107.9750388349644,0.0852616776699288,0.921087,0.503531,-0.259408,14
2546,17,128.67066810514535,0.0891093362102907,0.513296,0.484614,1.251338,23
2547,19,124.33730934536032,0.1175364186907206,0.587939,0.774057,1.225052,23
2549,19,116.2173121338872,0.0908690242677744,0.92876,1.0,1.09522,17
2551,13,99.51304703955591,0.0243572940791118,0.995131,0.0,-0.638657,13
2552,11,134.62075599212204,0.063329511984244,0.765302,0.0,-1.190152,12
2555,12,123.37859513701822,0.0795205902740364,0.594004,0.45172,-0.758498,19
2556,10,104.37051027299756,0.0803230205459951,0.742211,1.0,-1.044689,12
2558,13,101.72589910481145,0.0273291982096228,0.900683,1.0,-0.926576,13
2560,11,134.24324323839403,0.088735486476788,0.493841,0.174124,-0.570089,19
2562,18,105.19687845542684,0.0791519569108536,0.77035,0.835321,0.724059,16
2565,17,81.15387689683135,0.0326705537936626,0.951454,0.0,0.319775,15
2566,18,106.46399670851284,0.0578841934170256,0.685168,0.491762,0.454195,21
2567,11,98.30557972589966,0.0724517594517993,0.852436,0.443616,-1.515919,12
2570,12,112.16216984224904,0.102866139684498,0.532709,0.78724,-0.723212,19
2571,16,108.45241448720078,0.1268376289744015,0.569465,0.0,0.964778,22
2573,13,92.01331306602214,0.0322588261320442,0.882951,0.0,-0.327267,14
2577,13,97.84522860477988,0.0421016572095597,0.873832,0.69558,0.131149,15
2580,18,118.9539184529474,0.0761676369058948,0.735499,0.792571,1.118511,17
2581,13,113.70235389000968,0.0710621077800193,0.745812,0.526353,-1.189734,12
2582,12,73.58911394454827,0.0728748278890965,0.975869,0.785663,0.168268,15
2584,16,87.46578364367252,0.087492367287345,0.715301,0.273176,0.419276,15
2587,13,121.5194963434635,0.081881792686927,0.775434,1.0,-0.532904,13
2589,13,105.10508543356744,0.0638203708671348,0.982817,0.203662,-1.359608,12
2590,17,116.74520261266976,0.0722756052253395,0.706589,1.0,1.11451,17
2592,15,112.14149859916937,0.0759801971983387,0.886478,0.296139,0.089653,15
2593,16,113.11113686249004,0.03456787372498,0.912131,0.0,0.285726,15
2597,19,109.1270914584882,0.1106985829169763,0.64336,1.0,1.421116,23
2598,15,100.50383073029782,0.0434182614605956,0.809724,0.302217,-0.436437,14
2599,17,125.385820316728,0.073206240633456,0.815067,1.0,0.964851,16
2603,16,95.9890649455314,0.0962267298910628,0.868676,0.621275,0.745287,16
2604,10,112.155263052359,0.0331087261047179,0.82387,0.232168,-1.378651,12
2605,16,89.00430479426879,0.0938904095885375,0.681626,1.0,0.235781,21
2607,12,98.6767633468649,0.0897379266937298,0.610146,0.558377,-0.562013,19
2608,12,140.3018404495878,0.1144702808991756,0.553045,0.0,-0.584688,19
2609,16,103.70979143407214,0.0704451828681443,0.562746,0.0,0.434156,21
2611,16,114.28494218722088,0.0626838843744417,0.647552,0.614392,1.089263,23
2612,11,117.9362612345854,0.0396989224691708,0.966845,0.201228,-1.384096,12
2613,17,110.25009126135244,0.0777281825227048,0.811949,1.0,1.400998,17
2616,12,114.91315014269505,0.07127430028539,0.865987,0.795471,-1.325535,12
2618,10,107.1999778205516,0.0906409556411032,0.687573,0.838233,-1.427902,18
2619,12,154.2367884646665,0.1252311769293329,0.667921,0.772879,-0.291042,20
2621,19,120.53045917035314,0.0847525183407062,0.512631,0.612491,1.157615,23
2627,17,78.01838790127215,0.0572679758025443,0.871664,0.383391,0.671849,16
2629,11,132.74270636625653,0.067546212732513,0.76307,0.67103,-1.384944,12
2632,11,120.05679695162316,0.0690703939032463,0.758471,1.0,-0.336537,14
2633,16,101.70495811681208,0.0920725162336241,0.809158,1.0,0.519746,16
2636,18,76.68811353942485,0.0382012270788496,0.933003,0.479676,0.407914,15
2637,15,119.05858326991948,0.0718607665398389,0.642054,0.492135,-0.158825,20
2638,15,106.66340037237032,0.0996670007447406,0.903035,0.441648,-1.035005,12
2641,11,112.1518146487834,0.0682330292975668,0.78969,0.71466,-1.01206,12
2644,12,101.0249790789266,0.0409223581578532,0.991226,0.0,-0.370054,14
2645,11,139.5220307103482,0.1258536614206963,0.69672,1.0,-0.476172,20
2653,14,107.03873279654348,0.0965678655930869,0.951132,0.305435,-0.908014,13
2657,14,128.16561386230063,0.0790466277246012,0.759782,0.0,0.824717,16
2658,16,114.97934808459476,0.0611838961691895,0.826843,1.0,0.890588,16
2660,18,119.23698454427948,0.0810945690885589,0.578503,0.637223,1.244147,23
2666,17,98.70133449885188,0.0964890689977037,0.682024,0.616339,0.53789,22
2667,11,132.90893030384515,0.1002220606076902,0.676777,0.129744,-0.84686,19
2669,13,98.3389584818601,0.0384219169637202,0.988269,0.125051,-0.221027,14
2671,17,111.19523840887352,0.092215876817747,0.554949,0.741941,0.61018,22
2672,10,107.80684090764704,0.046850881815294,0.953965,0.87274,-1.25481,12
2673,14,102.94901802424845,0.0071410360484968,0.989989,0.206211,-0.655117,13
2674,18,105.9483738841362,0.0999119477682724,0.592409,1.0,1.44697,23
2677,15,135.45470578635295,0.0936926115727059,0.572067,0.70341,-0.237583,20
2678,16,98.1126858502109,0.0364979717004217,0.905248,0.233051,0.826861,16
2679,14,101.96660312179432,0.1149638062435886,0.53204,0.462852,0.20347,21
2680,16,104.27462390280792,0.0490392478056158,0.715001,0.749233,0.773267,16
2681,10,124.59892743406532,0.0673372548681306,0.824946,0.809823,-1.296746,12
2682,16,80.76904508874993,0.0871436901774998,0.931245,0.0,1.195006,17
2683,18,85.86493098446222,0.0502424619689244,0.81821,0.40706,0.532826,16
2687,16,109.59346276671111,0.0766203255334222,0.572236,0.553321,0.133183,21
2698,15,85.29067036688494,0.0905797407337699,0.64343,0.766019,0.043143,21
2699,15,106.17678268712086,0.0592841653742417,0.55125,0.399382,0.308861,21
2702,19,105.42085573585564,0.0943769114717112,0.745093,1.0,1.47421,17
2703,11,116.9271431404371,0.0784046862808742,0.780561,0.821572,-0.572319,13
2704,15,96.910853727397,0.093879507454794,0.885528,0.554075,-0.214146,14
2706,11,113.02330276558293,0.0259626055311658,0.939986,0.136332,-0.923393,13
2711,16,94.77557683524758,0.1065557536704951,0.704489,0.822543,0.266551,15
2712,11,83.68564694239845,0.0842372938847969,0.734282,1.0,-0.540637,13
2713,15,96.11100945986688,0.0764722189197337,0.867906,0.36272,0.230697,15
2715,16,103.42691310125394,0.0494788262025078,0.708099,0.577795,0.42504,15
2716,14,81.94821641283961,0.0356710328256792,0.98787,0.384178,0.09571,15
2720,12,113.08338301496876,0.0828469660299375,0.714854,0.215331,-1.342692,12
2724,13,85.02485749501025,0.0592725149900205,0.799972,1.0,-0.286647,14
2725,16,146.34232024612103,0.085186640492242,0.854319,0.0,0.881091,16
2726,12,82.41561422229329,0.0395744284445865,0.966533,0.137831,-0.809841,13
2728,11,118.23949056311692,0.0827333811262338,0.977748,1.0,-0.696927,13
2729,19,108.2875920770474,0.0916007841540948,0.857813,0.0,1.227089,17
2737,13,91.3477714907849,0.0476101429815697,0.962758,0.221449,0.125827,15
2738,16,92.6531618643828,0.1051085237287656,0.823701,0.178712,0.727996,16
2740,14,106.1566553457167,0.0674981106914333,0.530105,0.445338,0.0,21
2742,12,135.21331930483382,0.0888652386096676,0.644967,0.316735,-1.162945,18
2743,10,138.83671799722651,0.061951435994453,0.569711,0.696336,-0.988043,19
2744,17,128.4503505521144,0.1012351011042288,0.578503,0.637223,1.244147,23
2745,10,133.0685297390934,0.1007764594781868,0.685823,0.792772,-0.795655,19
2747,19,105.40571389071457,0.0809904277814291,0.963641,1.0,0.950277,16
2752,17,101.90051042798532,0.0373156208559706,0.837696,0.0,0.045201,15
2754,15,84.11625459218982,0.0554467091843796,0.972548,0.38413,0.526869,16
2757,11,150.10438042760222,0.0927507608552044,0.905181,0.0,-0.491458,14
2761,11,89.4057371343343,0.0746044742686686,0.733366,0.732505,-0.827259,13
2762,19,115.61564635109404,0.094499492702188,0.841805,1.0,1.197358,17
2763,15,116.42688403394604,0.080474368067892,0.546305,0.0,-0.239218,20
2765,16,104.03860505130363,0.0809180101026072,0.562763,0.481962,0.466152,21
2767,17,130.4422143223653,0.0787836286447305,0.475639,0.15637,0.880263,22
2770,13,90.87587046607725,0.1020517409321544,0.832138,1.0,-1.179237,12
2771,15,96.91498310074678,0.1014691662014935,0.568408,0.245409,-0.426734,20
2774,19,135.1071046803945,0.085531009360789,0.888792,0.0,1.256047,17
2779,17,106.69572704149928,0.0641174540829985,0.616042,0.746737,0.767016,22
2780,16,68.42292742988892,0.0451714548597778,0.976618,0.421688,0.197998,15
2782,11,136.56925648099764,0.1368295129619952,0.45752,0.225139,-0.485039,20
2784,17,107.8127021841016,0.0547208043682031,0.566726,0.217803,0.164642,21
2786,17,117.65458347142804,0.090201566942856,0.770079,0.242902,1.485121,17
2788,12,118.0313159024208,0.1039582318048416,0.678825,0.141361,-1.463694,18
2789,14,99.5591892409188,0.0804783784818376,0.592763,0.0,-0.38925,20
2790,15,88.55553028693029,0.0422518605738606,0.942568,0.287783,-0.318576,14
2791,17,114.46703858295186,0.0660026771659037,0.677778,0.736735,1.100881,23
2794,13,129.20356813502653,0.096074736270053,0.993425,0.83282,-0.615789,13
2795,14,122.84655071459753,0.110246101429195,0.520401,0.801595,0.241747,21
2796,13,88.45936154203228,0.0530697230840645,0.899809,0.246042,-1.121173,12
2797,17,116.41911758457697,0.0623990351691539,0.603943,0.447852,0.950224,22
2798,19,107.47736375222124,0.0511917275044424,0.83477,0.840331,1.002823,17
2801,13,131.13939051271294,0.0710785810254258,0.873584,0.0,0.468206,15
2803,19,105.13815057009757,0.0705087011401951,0.791248,1.0,1.457958,17
2804,16,116.14795051804272,0.1090203010360854,0.556124,0.769857,1.191329,23
2810,17,99.17922493218958,0.0775972498643791,0.94935,0.627968,0.745673,16
2811,13,82.46875643333092,0.0807425128666618,0.692244,0.35127,-0.092992,20
2818,15,115.58251598121949,0.0557370319624389,0.56137,0.701802,-0.18889,20
2821,12,121.98946503414184,0.0530377300682836,0.724196,1.0,-0.401237,14
2822,11,137.97772907027712,0.1313904581405542,0.521448,1.0,-0.572594,19
2823,14,107.5857132313944,0.0948412264627888,0.952334,0.705434,-1.031582,12
2824,14,93.4135118781439,0.0202474237562877,0.985932,0.085419,-0.146241,14
2825,18,101.10628974274778,0.0518569794854955,0.721821,0.838792,0.800491,16
2831,18,95.27640678646006,0.0958186135729201,0.980716,0.633442,1.355912,17
2833,17,89.31579415052094,0.0298405883010418,0.86999,0.521148,0.433766,15
2834,11,128.05814941718884,0.0924438988343776,0.720984,0.807255,-0.978462,13
2835,11,138.00009516019136,0.1234259903203827,0.5908,0.0,-0.560647,19
2836,16,99.2437235848456,0.0940440471696912,0.722394,1.0,-0.239025,14
2837,14,147.38857942280617,0.1041931588456123,0.668674,0.752215,0.926782,22
2840,17,83.27187295183272,0.0794573459036654,0.922563,0.0,1.057648,17
2841,11,142.62852064150445,0.0730050412830088,0.934668,0.740117,-0.720398,13
2844,16,87.45329249735018,0.0495199849947003,0.93607,0.390649,0.50735,16
2845,17,92.1848032027338,0.1291686064054676,0.604096,0.50777,1.516949,23
2849,13,83.79881282038178,0.0617472256407635,0.988542,0.0,-0.303304,14
2850,18,105.40763369656156,0.0480622673931231,0.782426,0.863821,0.698108,16
2852,19,134.61922005792377,0.0847598401158475,0.620198,0.30669,1.538157,23
2854,10,111.37997645183864,0.0559307529036773,0.849032,0.695223,-0.616124,13
2855,14,90.31311973103654,0.020012239462073,0.95732,0.226953,0.15884,15
2859,13,70.54057616610044,0.0573037523322008,0.924528,0.500138,0.352487,15
2862,11,119.45431447225474,0.0763678289445095,0.695868,0.894852,-1.502756,18
2865,17,85.74135864544698,0.0953871172908939,0.60426,0.480419,0.585203,22
2866,15,90.23660414086775,0.0971542082817355,0.556017,0.631986,-0.027622,20
2867,12,89.22099743781288,0.0811445948756257,0.759958,0.0,-0.526633,13
2868,15,87.84494207605326,0.0647576841521065,0.728269,0.505072,-0.026927,14
2869,19,137.86328391958494,0.0932687678391698,0.93147,0.061549,0.972115,16
2870,16,76.18438254118114,0.0743275650823622,0.782621,0.398017,-0.127524,14
2873,18,90.04341553617796,0.0306340310723559,0.861257,0.332229,0.540671,16
2874,15,111.781806585626,0.108084413171252,0.870032,0.83555,1.012849,17
2880,11,125.9260492349808,0.0880472984699616,0.575868,0.631753,-1.489923,18
2882,15,91.802123632722,0.0703948472654439,0.89901,0.591376,0.408146,15
2883,13,98.42221828088552,0.037034836561771,0.919014,0.0,0.35248,15
2884,14,92.06678458463792,0.1039549691692758,0.700242,0.735032,0.582404,16
2886,11,163.57746093483473,0.1110449218696694,0.841636,0.246211,-0.092781,14
2887,17,117.6449741410417,0.1090023482820834,0.705454,0.0,1.328376,17
2888,14,122.32588136402532,0.0578091627280506,0.615053,0.641794,-0.734103,19
2891,18,103.1257358206617,0.0956268716413234,0.54478,0.0,1.524558,23
2892,12,81.59279477268734,0.0866411895453746,0.746359,0.827782,-0.697844,13
2894,13,93.46087610970568,0.0612799522194113,0.929154,0.0,-0.18606,14
2897,16,85.24169106328011,0.0806231821265602,0.668588,0.0,0.777351,22
2900,19,146.75171008997904,0.104515420179958,0.798249,0.79824,1.012767,17
2904,15,114.0158676419048,0.0617423352838095,0.920715,0.277699,0.534719,16
2905,13,93.42989809209264,0.0353317961841852,0.877053,1.0,-0.452554,14
2906,17,104.02463917632062,0.0846252783526412,0.749449,0.33959,1.434862,17
2907,18,109.513312744958,0.0586514254899159,0.648619,1.0,0.824656,22
2909,17,105.98116127767868,0.0611857225553573,0.901031,0.0,1.029828,17
2910,13,61.378739521693646,0.0619848790433872,0.973832,0.174349,-0.017476,14
2911,14,137.71399665998752,0.094860193319975,0.741112,0.388557,0.630675,16
2912,18,100.66502313886788,0.1069448462777357,0.518639,0.352247,1.346871,23
2915,10,133.84944409421377,0.1053296881884275,0.611459,0.51653,-0.808184,19
2917,10,137.600601823665,0.1044414036473299,0.551496,1.0,-0.842206,19
2920,13,105.359517804142,0.030433635608284,0.853367,0.338333,-0.894446,13
2922,11,121.12238234370464,0.0506025646874092,0.940412,0.176078,-1.167424,12
2924,12,106.7385095772885,0.1041318191545769,0.60953,0.685779,-0.518778,19
2925,19,136.64134516817404,0.080028090336348,0.734993,0.0,1.553299,17
2926,14,99.46438381487224,0.0518121676297444,0.83912,1.0,0.551102,16
2927,10,134.89942354005908,0.0791924470801181,0.706428,0.127174,-1.129632,12
2928,14,89.2539179654524,0.0390442359309047,0.949076,0.770298,-0.484704,14
2929,15,91.16623113227834,0.0548096622645566,0.714776,0.0,0.741552,16
2930,10,91.5088699506078,0.0807497399012155,0.982067,0.0,-0.128281,14
2937,14,116.81599096015135,0.0477539819203027,0.951776,0.103448,-1.199978,12
2938,17,110.11680497808996,0.0873678099561798,0.723971,0.783854,0.617574,16
2947,12,116.55299593930944,0.0575555918786188,0.849187,0.273054,-0.868371,13
2949,16,109.6845829342049,0.0857391658684098,0.856267,0.0,1.273999,17
2956,14,109.64384623150164,0.0562880924630032,0.642931,0.813575,0.643552,22
2959,10,141.6962195409577,0.0694384390819154,0.610904,0.634553,-1.208091,18
2962,17,125.7387354403273,0.0958504708806545,0.611366,0.0,0.724819,22
2963,15,135.33315216953406,0.1017719043390681,0.712175,1.0,-0.097341,14
2964,15,135.3627787686823,0.0881107575373646,0.85203,0.0,0.812564,16
2965,10,120.93981093832755,0.0428850218766551,0.72915,1.0,-0.817934,13
2967,19,91.52788944542792,0.0765519788908558,0.760876,0.259668,0.83498,16
2968,13,115.3513593463349,0.0816261186926697,0.501835,0.330335,-0.406091,20
2969,16,107.41484241375667,0.0649448848275133,0.910559,0.653203,0.845883,16
2971,15,83.2460103903559,0.0720006207807118,0.983691,0.303026,0.295377,15
2975,16,106.81815888194132,0.0584365177638826,0.61479,0.420257,0.334789,21
2977,19,101.41556263702188,0.0702489252740437,0.918297,0.506054,1.336545,17
2979,16,97.61787890478146,0.0350667578095629,0.766186,1.0,0.471721,15
2984,16,97.22081144685876,0.0756968228937175,0.973632,0.536518,0.700499,16
2987,12,115.71255090872944,0.0833175018174588,0.806714,0.505004,-1.546876,12
2988,10,141.98301158967735,0.0568520231793547,0.90609,0.0,-0.829144,13
2989,18,100.99939944775969,0.0594899988955193,0.880095,1.0,0.883677,16
2990,15,101.59420172493466,0.0925742034498693,0.953846,1.0,-0.869902,13
2992,13,109.83231314165,0.0239902262833,0.866649,0.448184,-0.523034,13
2993,19,128.56716111284027,0.0896333222256805,0.74574,0.766965,1.111137,17
2994,13,99.35587963618131,0.0258973592723626,0.994052,0.091439,-0.209215,14
2995,11,125.5815930324746,0.1112429860649492,0.63665,0.288132,-1.035131,18
2996,10,129.50104050099898,0.0528360810019979,0.603385,0.0,-0.924842,19
3000,15,95.38155177213396,0.0360687035442679,0.997627,0.0,-0.43383,14
3001,15,144.82135942468716,0.0987657188493743,0.828269,0.0,-0.373662,14
3002,12,129.2747921238922,0.1143317842477843,0.584983,1.0,-0.968379,19
3004,14,137.6141890986214,0.1009855781972428,0.704389,0.763674,-0.745337,13
3007,17,98.72422281860828,0.1113290456372165,0.535743,0.399819,1.123979,23
3008,10,86.16014234219722,0.0508712846843944,0.975764,1.0,-0.720617,13
3010,19,105.74979411655274,0.0770865882331054,0.787494,0.761499,0.985596,16
3011,16,76.40685660181751,0.050351513203635,0.89107,0.691595,0.307985,15
3015,19,108.99310573565384,0.0759112114713077,0.765563,1.0,1.474133,17
3018,13,117.35734849846494,0.0787260969969298,0.53345,0.817004,-0.529747,19
3019,13,86.91310907607031,0.0551920181521406,0.847457,0.0,-0.626455,13
3021,10,131.60871140129348,0.0791266228025869,0.714586,0.371059,-1.046693,12
3022,13,82.05029433474449,0.1084407886694889,0.556975,0.511676,-0.172199,20
3024,14,75.16905098990415,0.0360223019798083,0.988113,0.284903,-0.106044,14
3027,19,119.8003863091713,0.0863107726183426,0.684216,1.0,1.135499,23
3031,10,105.18234028238224,0.0581080805647644,0.786931,0.0,-0.689566,13
3034,12,117.85115693171542,0.0522949138634308,0.74259,0.398242,-1.55284,12
3036,17,97.89355867678272,0.0744755173535654,0.91032,0.150176,0.990245,16
3037,12,119.75484960314716,0.0516318992062943,0.823282,0.681549,-0.941879,13
3038,16,69.2641369698626,0.0678246739397252,0.940113,0.0,0.096147,15
3044,18,100.8106344799487,0.0788970689598974,0.94871,0.786291,0.930253,16
3045,17,111.17880762665756,0.0680730152533151,0.626999,1.0,0.577952,22
3051,12,106.57069533078965,0.0616997906615792,0.689309,1.0,-0.455683,20
3053,10,134.83989645617555,0.0995549929123511,0.485483,0.380829,-1.201313,18
3055,12,102.21903588173689,0.0158486717634737,0.982617,0.816269,-0.697544,13
3058,17,99.33738586831866,0.0388719717366373,0.805158,0.0,0.444395,15
3059,16,116.63236267588675,0.0866011253517735,0.697022,0.474159,0.825257,22
3063,11,124.05601333682326,0.0322160266736465,0.932909,0.365985,-1.467699,12
3064,11,125.82875444728572,0.0977621088945714,0.895271,0.371892,-0.131442,14
3066,18,111.15291674575607,0.0604576334915121,0.774978,0.0,1.139785,17
3068,12,103.25920550674545,0.0398214110134908,0.745197,0.0,0.278174,15
3069,13,96.27755595002496,0.0905851119000498,0.598247,0.0,-0.167194,20
3070,18,102.86076776580424,0.0809539355316084,0.888626,0.0,1.42591,17
3072,11,115.84419980769871,0.0505655996153974,0.981894,0.585399,-1.496408,12
3074,14,110.39784507995064,0.0774940901599012,0.98902,0.174415,-0.600168,13
3076,17,82.48897271092963,0.0793485454218592,0.69425,0.331834,0.202214,21
3082,19,88.20695357539716,0.0689087071507943,0.818529,0.245301,0.775764,16
3083,16,99.80770932975366,0.1034660186595073,0.71411,0.0,1.38407,17
3086,16,90.9803777477564,0.0837971554955127,0.632932,0.0,0.326822,21
3088,17,127.83217230558728,0.0939927446111745,0.556769,0.227316,0.935766,22
3089,19,100.12965929052964,0.0385191185810592,0.977145,0.0,0.688967,16
3092,10,149.88108173358205,0.0844561634671641,0.935926,0.386453,-0.540047,13
3095,18,83.44347034845507,0.0580703406969101,0.938124,1.0,0.954963,16
3097,13,98.0170725805888,0.0825915451611776,0.989622,0.174103,-0.165255,14
3100,18,115.62910713766024,0.0711748142753204,0.808127,0.106231,1.548547,17
3101,15,119.26140820932471,0.0730192164186494,0.505567,0.797878,0.531853,22
3102,11,110.21742676374812,0.0887358535274962,0.95973,0.197796,0.0,15
3103,17,116.94762303974336,0.0761438460794867,0.915867,0.0,1.236311,17
3106,19,93.61192838379148,0.0399638567675829,0.876564,0.379741,0.702308,16
3107,10,106.54657661318215,0.0842307532263643,0.757082,0.484193,-1.405369,12
3110,19,108.56691096238404,0.054790221924768,0.718155,1.0,0.979739,16
3111,11,129.04132680578235,0.0751940536115647,0.848545,0.471553,-0.961962,13
3113,19,107.69280813067418,0.1021650162613483,0.535161,0.358971,1.386229,23
3114,13,75.94657589518887,0.0588959517903777,0.924906,1.0,-0.705061,13
3115,12,122.90495088010135,0.0823523017602027,0.988181,0.094177,-0.703259,13
3116,13,78.90707416901715,0.0869419483380343,0.692844,0.0,0.323202,21
3122,12,89.90303076218463,0.0338316615243692,0.972319,0.826835,-0.080644,14
3123,15,140.12233204883708,0.1013398640976741,0.956277,0.231671,0.838342,16
3124,19,97.28247842674696,0.0734471568534939,0.947525,0.441086,0.82987,16
3125,13,124.39847877920204,0.095513757558404,0.719322,0.213014,-0.122505,14
3126,11,109.75429491595186,0.0591071898319037,0.972415,0.281026,-1.29571,12
3128,16,95.11129900205466,0.0823257980041093,0.599376,0.635,0.922042,22
3130,14,77.11959786221787,0.0835895957244357,0.710057,0.0,0.347332,15
3131,19,95.24159592414053,0.059118191848281,0.765029,1.0,0.856236,16
3133,12,79.91888646979336,0.0791013729395867,0.892698,0.0,-0.957237,13
3134,18,89.19621233186855,0.034233624663737,0.932005,0.086785,0.978937,16
3139,12,89.74465643552904,0.020857712871058,0.948648,1.0,-0.303107,14
3140,13,132.4046682664235,0.093348936532847,0.741763,1.0,0.0,15
3143,16,94.71628124558949,0.0762231624911789,0.865471,0.0,0.677706,16
3145,14,127.92975095556716,0.0630615019111343,0.906895,0.71868,0.131781,15
3149,10,122.16375939200456,0.0581027187840091,0.719194,0.0,-0.547347,13
3150,10,121.06778456939185,0.0599427691387837,0.886868,0.0,-1.391746,12
3154,18,90.44254795946284,0.0668476959189256,0.745548,0.218086,0.893484,16
3158,19,117.56770246385229,0.0931944049277045,0.586734,1.0,1.374351,23
3159,15,116.41288852901972,0.0918011770580394,0.584501,0.634903,0.135643,21
3161,13,91.44913954967312,0.1086662790993462,0.831385,0.0,-1.128816,12
3164,17,96.7541230471366,0.0944564460942732,0.855525,0.0,-0.168378,14
3167,11,120.94296326746296,0.0471337265349259,0.977189,1.0,-1.178865,12
3168,15,93.56512918994632,0.1098100583798926,0.488192,0.0,-0.293787,20
3169,13,127.06203371381224,0.0986338674276244,0.477876,0.709502,-0.427107,20
3170,10,110.95167298657476,0.0435035459731495,0.740207,0.253199,-0.901777,13
3172,19,93.93581415407166,0.0714942283081433,0.924661,0.19521,0.930575,16
3174,18,98.54046505108886,0.0944609301021777,0.723175,0.771132,0.961827,16
3175,13,121.91345356115998,0.0901601071223199,0.548976,0.748523,-0.595419,19
3177,16,100.36632003636343,0.0605444400727268,0.667473,1.0,0.327479,21
3178,15,130.71362693632565,0.1411508538726513,0.601624,0.796795,0.937702,22
3179,11,106.52646108575291,0.0299501221715058,0.913696,0.812013,-0.976521,13
3181,15,65.43848811175235,0.0741585762235046,0.935287,0.0,-0.304123,14
3183,12,128.9546225601282,0.0632650451202564,0.979436,0.576486,-1.556633,12
3184,11,106.50199274883902,0.059204185497678,0.903002,1.0,-1.001193,12
3185,13,101.6948222616418,0.0339826445232835,0.939777,0.0,-0.992893,13
3186,14,132.80747976681266,0.0795395595336253,0.421928,0.308517,0.083965,21
3187,16,99.62600438647397,0.0890782087729479,0.931342,0.560646,1.387636,17
3188,19,91.83549124181816,0.0629767824836363,0.815031,1.0,1.180458,17
3189,16,70.43300304212588,0.0733396060842517,0.876564,0.379741,0.702308,16
3192,12,110.1319759189012,0.0826727518378024,0.980271,0.0,-0.121805,14
3193,16,101.9479716627382,0.0770347433254764,0.802154,0.0,0.651114,16
3195,13,79.47328131368488,0.0572235626273697,0.935115,0.116888,-1.156964,12
3197,18,102.73673498419951,0.102850469968399,0.752737,0.292582,1.133599,17
3198,17,72.98330230195444,0.0478718046039088,0.948256,1.0,0.284153,15
3199,11,133.92387546501874,0.1200237509300374,0.61017,0.647698,-0.778743,19
3200,12,91.08283092544704,0.019576461850894,0.984301,0.13149,-0.080537,14
3206,12,97.93832922925792,0.0818382584585158,0.913471,0.0,-0.89958,13
3207,18,114.64472893752226,0.0622464578750445,0.623746,1.0,1.00017,23
3211,19,92.94204395129444,0.0511862879025888,0.935769,1.0,0.921475,16
3212,18,97.04600767450496,0.0323916153490098,0.993821,0.724502,0.338811,15
3215,12,111.77757226521288,0.1180635445304257,0.664602,0.823946,-1.110677,18
3216,10,141.75074831860897,0.0875420966372179,0.963291,0.664146,-0.544239,13
3220,17,111.77058691937106,0.0813107738387421,0.615235,0.405507,1.311574,23
3225,12,133.41884238946434,0.1216254847789286,0.673823,0.69512,-0.607081,19
3226,17,110.2233401166419,0.0569042802332838,0.51868,0.707951,0.369426,21
3231,14,113.90947917244186,0.0879939583448837,0.699106,0.785755,-0.491299,20
3233,12,102.44765801686624,0.0159251160337324,0.944972,1.0,-0.545848,13
3234,17,132.31903116098377,0.0896726623219675,0.6779,0.821492,0.113666,21
3235,19,152.26750797939675,0.1151834159587935,0.529697,0.554211,1.041897,23
3236,18,120.10845259722448,0.0944787051944489,0.471702,0.441878,1.408795,23
3237,14,99.1289710020534,0.1090873420041067,0.565129,1.0,-0.564425,19
3239,15,113.26606533884102,0.058353530677682,0.566269,0.371279,0.792472,22
3241,19,104.2258615065482,0.0585329230130963,0.715754,0.510973,1.144793,17
3246,11,82.19231090575168,0.0640848218115033,0.855294,0.0,-0.912003,13
3250,12,99.70710785212026,0.1080942157042405,0.722394,1.0,-0.239025,14
3254,17,84.81076802444592,0.0375115360488918,0.923892,0.845561,0.620001,16
3255,14,70.69495427931865,0.0763591085586373,0.9899,0.262727,-1.201755,12
3258,14,129.02292937869564,0.0949620587573912,0.579588,0.0,-0.534479,19
3260,16,155.93010065295567,0.1104002013059113,0.611366,0.0,0.724819,22
3261,10,120.97126778173352,0.112497535563467,0.510228,0.0,-0.597156,19
3266,17,101.89071915836097,0.1158990383167219,0.520886,0.789387,1.162301,23
3268,11,108.9415441158912,0.0480204882317823,0.955481,1.0,-0.746025,13
3270,17,120.26495158433464,0.0786299031686692,0.894623,1.0,1.453177,17
3272,14,125.66566887308892,0.0677855377461778,0.979781,0.874401,0.315911,15
3274,16,89.96593319039638,0.0236926663807927,0.957972,1.0,0.526598,16
3276,13,93.01460567330982,0.0868048113466196,0.950007,0.548554,0.416522,15
3277,12,99.59720833894777,0.0897428166778955,0.946765,0.489982,0.027514,15
3279,18,99.6313175015032,0.0469372350030063,0.772788,0.275874,0.609574,16
3285,12,92.31798793765456,0.061256975875309,0.808119,0.563732,-0.718308,13
3287,11,132.04399908545588,0.1175607981709117,0.57289,0.0,-0.725895,19
